loan_id,monthly_income,origination_score_band,TOB_months,closing_principal_balance,original_loan_amount,product,original_loan_term,remaining_loan_term,delq_history,target
4812,50250,4,48,6450,7500,B,60,16,"1,1,1,0,0,0",1
4813,14250,4,47,1650,2100,B,60,17,"0,0,0,0,0,1",0
4814,45750,4,47,5850,6900,B,60,17,"0,0,0,0,0,0",0
4815,17250,4,47,2250,2550,B,60,17,"0,2,1,0,0,0",1
4816,24000,3,46,3000,3600,B,60,18,"1,0,0,0,0,0",0
4817,11250,5,46,1200,1650,B,60,18,"0,0,0,0,0,0",0
4818,20250,3,44,2850,3000,B,60,20,"0,0,0,0,0,0",0
4819,26250,5,40,3450,3900,A,60,24,"0,0,0,0,0,0",0
4820,,4,,,,B,60,20,,1
4821,14250,3,44,1950,2100,B,60,20,"0,0,0,0,0,0",0
4822,15000,4,43,1350,2250,B,60,21,"0,0,0,0,0,0",0
4823,39000,3,43,5400,5850,B,60,21,"1,1,2,1,0,1",0
4824,6000,5,43,750,900,A,60,21,"2,2,1,0,0,0",0
4825,5250,5,43,750,750,A,60,21,"0,0,1,0,0,0",0
4826,9000,4,43,900,1350,B,60,21,"0,0,0,0,0,0",1
4827,6000,4,42,750,900,A,60,22,"1,1,1,1,1,1",0
4828,12750,4,41,1500,1950,B,60,23,"0,1,0,0,0,0",1
4829,9000,2,41,1200,1350,B,60,23,"0,0,0,0,0,0",0
4830,15750,4,41,1950,2400,B,60,23,"0,0,0,0,0,0",0
4831,,5,,,,B,60,23,,0
4832,9750,3,41,1200,1500,B,60,23,"0,0,0,0,0,0",0
4833,,3,,,,B,60,24,,0
4834,30000,5,39,4050,4500,B,60,25,"0,0,0,0,0,0",1
4835,15000,5,39,1800,2250,B,60,25,"0,0,0,0,0,0",0
4836,3750,5,39,450,600,A,60,25,"1,1,1,0,0,0",0
4837,6000,5,39,450,900,B,60,26,"0,0,1,0,0,0",0
4838,20250,4,39,2400,3000,B,60,25,"0,0,0,0,0,0",0
4839,57000,3,38,8400,8550,B,60,26,"1,0,1,0,0,1",1
4840,23250,3,37,3150,3450,B,60,27,"0,1,0,0,0,0",0
4841,9000,2,37,1200,1350,B,60,27,"0,0,0,0,0,0",0
4842,20250,3,37,2400,3000,B,60,27,"0,0,0,0,0,0",0
4842,20250,3,37,2400,3000,B,60,27,"0,0,0,0,0,0",0
4843,18000,5,37,2400,2700,B,60,27,"2,2,1,1,0,0",1
4843,18000,5,37,2400,2700,B,60,27,"2,2,1,1,0,0",1
4844,,2,,,,B,60,28,,0
4845,15000,3,34,2100,2250,A,60,30,"0,0,0,0,0,0",0
4846,39750,5,35,5400,6000,A,60,29,"1,1,1,1,1,1",1
4846,39750,5,35,5400,6000,A,60,29,"1,1,1,1,1,1",1
4847,17250,5,35,2250,2550,B,60,29,"0,1,0,0,0,0",0
4848,9750,3,34,900,1500,A,60,31,"0,0,0,0,0,0",0
4849,,7,,,,A,60,33,,0
4850,8250,3,34,1050,1200,A,60,30,"0,0,0,0,0,0",1
4851,3750,4,34,450,600,A,60,30,"0,0,0,0,0,0",0
4852,9000,2,33,1200,1350,A,60,31,"0,0,0,0,0,0",0
4852,9000,2,33,1200,1350,A,60,31,"0,0,0,0,0,0",0
4853,68250,4,33,9900,10200,B,60,31,"1,1,1,1,1,0",0
4854,9750,1,32,450,1500,A,60,32,"0,0,0,0,0,0",0
4855,12000,3,33,1500,1800,B,60,31,"0,1,0,0,0,0",0
4856,3750,2,27,300,600,A,36,14,"0,0,0,0,1,0",0
4857,15000,2,31,2100,2250,A,60,33,"1,1,1,0,0,0",0
4858,5250,5,31,600,750,A,60,33,"0,0,0,0,1,0",0
4859,2250,5,30,300,300,A,60,35,"0,0,0,0,0,0",0
4860,9750,3,30,1500,1500,A,60,34,"0,0,0,0,0,0",0
4861,6000,2,24,900,900,A,60,40,"0,0,0,0,0,0",0
4862,6750,4,29,600,1050,A,60,35,"0,0,0,0,0,0",0
4862,6750,4,29,600,1050,A,60,35,"0,0,0,0,0,0",0
4863,15000,3,29,2100,2250,A,60,35,"0,0,0,0,0,0",1
4864,6750,1,29,900,1050,A,60,35,"0,0,0,0,0,0",0
4865,5250,3,29,750,750,A,60,35,"0,0,1,0,0,0",0
4866,24750,4,28,3450,3750,B,60,36,"0,0,0,0,0,0",0
4867,14250,5,28,1800,2100,B,60,36,"0,1,0,0,0,0",0
4868,8250,4,28,1050,1200,A,60,36,"0,0,0,0,0,0",1
4869,6750,4,24,900,1050,A,60,40,"0,0,1,1,2,2",0
4870,2250,6,26,150,300,A,60,39,"0,0,0,0,0,0",0
4871,39000,5,26,5700,5850,B,60,38,"1,1,0,0,0,0",0
4871,39000,5,26,5700,5850,B,60,38,"1,1,0,0,0,0",0
4872,8250,4,25,600,1200,B,36,18,"0,1,0,0,0,0",0
4873,39750,4,25,5850,6000,B,60,39,"0,0,0,0,0,0",0
4874,8250,7,25,1200,1200,A,60,39,"0,0,0,0,0,0",1
4875,60000,5,25,8700,9000,B,60,40,"1,0,0,0,0,0",0
4876,39750,4,25,5850,6000,B,60,40,"0,0,0,0,0,0",0
4876,39750,4,25,5850,6000,B,60,40,"0,0,0,0,0,0",0
4877,90750,6,24,13200,13650,B,60,40,"0,0,0,0,0,0",0
4878,8250,3,24,1050,1200,B,60,40,"1,0,0,0,0,0",0
4879,99750,3,23,14700,15000,B,60,41,"1,1,0,0,0,0",0
4880,,3,,,,B,60,41,,0
4881,6750,2,24,1050,1050,A,60,40,"1,0,0,0,0,0",0
4882,63000,4,24,9150,9450,B,60,40,"0,0,0,0,0,0",0
4883,17250,5,23,2400,2550,A,60,41,"0,0,0,0,0,0",0
4884,21750,5,23,3300,3300,B,60,41,"0,0,0,0,0,0",0
4885,14250,3,23,1950,2100,B,60,41,"0,0,0,0,0,0",0
4886,18000,4,22,2100,2700,B,60,43,"0,0,0,0,0,0",1
4887,9750,2,23,1350,1500,A,60,41,"0,0,0,0,0,0",0
4887,9750,2,23,1350,1500,A,60,41,"0,0,0,0,0,0",0
4888,29250,5,23,4350,4350,B,60,41,"0,0,0,0,0,0",0
4888,29250,5,23,4350,4350,B,60,41,"0,0,0,0,0,0",0
4889,20250,2,23,3000,3000,B,60,41,"0,0,0,0,0,0",0
4890,8250,4,23,900,1200,B,48,30,"0,0,0,1,0,0",1
4891,6000,1,20,750,900,A,60,45,"0,0,0,0,0,0",1
4892,20250,2,22,3000,3000,B,60,42,"0,0,0,0,0,0",0
4893,6000,3,22,750,900,B,60,42,"0,1,2,1,1,1",0
4894,14250,5,22,1950,2100,B,60,42,"0,0,0,0,0,0",0
4895,24750,3,22,3750,3750,B,60,42,"0,0,0,0,0,0",1
4896,9750,3,22,1500,1500,A,60,42,"0,0,0,0,0,0",0
4897,21000,3,21,1950,3150,B,60,43,"0,0,0,0,0,0",0
4898,,4,,,,B,60,43,,0
4899,11250,5,21,1050,1650,A,60,43,"0,1,0,1,0,0",0
4900,6750,5,21,150,1050,B,60,5,"0,0,0,0,0,0",0
4901,6750,4,19,1050,1050,A,60,45,"0,0,0,0,0,0",1
4902,9750,2,21,1500,1500,A,60,43,"0,0,0,0,0,0",0
4903,,3,,,,A,60,45,,0
4904,57000,6,20,8250,8550,B,60,44,"0,0,0,0,0,0",0
4905,15000,2,20,2250,2250,A,60,44,"0,0,0,0,0,0",0
4906,15000,4,20,2100,2250,A,60,44,"0,0,0,0,0,0",0
4907,14250,3,20,2100,2100,A,60,44,"0,0,0,0,0,0",1
4907,14250,3,20,2100,2100,A,60,44,"0,0,0,0,0,0",1
4908,,2,,,,A,60,45,,0
4909,8250,3,18,1200,1200,A,60,46,"0,0,0,0,0,0",1
4910,9750,1,19,750,1500,A,24,10,"0,1,1,0,0,0",0
4911,6750,4,18,1050,1050,A,60,46,"0,0,0,0,0,0",1
4912,11250,3,18,1350,1650,B,60,47,"0,0,0,0,0,0",0
4913,12750,4,16,1650,1950,B,60,48,"0,0,1,0,0,0",1
4914,14250,7,16,1950,2100,A,60,49,"0,0,0,0,0,0",0
4915,99000,5,14,14550,14850,B,60,50,"1,1,0,0,0,0",0
4916,21750,4,14,3300,3300,A,60,50,"0,0,0,0,0,0",0
4917,3750,5,15,600,600,A,60,49,"0,0,0,0,0,0",1
4918,6750,2,15,1050,1050,A,60,49,"1,1,1,0,0,0",0
4919,11250,3,15,1650,1650,A,60,49,"0,0,0,0,0,0",0
4919,11250,3,15,1650,1650,A,60,49,"0,0,0,0,0,0",0
4920,,2,,,,B,60,49,,0
4921,,2,,,,B,60,50,,0
4922,8250,8,13,1200,1200,A,36,27,"0,0,0,0,0,0",1
4923,24000,4,13,3600,3600,B,60,51,"0,0,0,0,0,0",0
4923,24000,4,13,3600,3600,B,60,51,"0,0,0,0,0,0",0
4924,8250,4,13,1050,1200,B,60,51,"0,0,0,0,0,0",0
4924,8250,4,13,1050,1200,B,60,51,"0,0,0,0,0,0",0
4925,17250,3,10,2550,2550,A,60,54,"0,0,0,0,0,0",0
4926,24000,3,13,3600,3600,B,60,51,"0,0,0,0,0,0",0
4927,15000,3,8,2250,2250,A,60,56,"0,0,0,0,0,0",0
4928,5250,5,12,750,750,A,60,52,"0,0,0,0,0,0",0
4929,11250,5,12,1650,1650,A,60,52,"0,0,0,0,0,0",0
4930,9750,2,12,1350,1500,B,60,49,"0,0,0,0,0,0",0
4930,9750,2,12,1350,1500,B,60,49,"0,0,0,0,0,0",0
4931,59250,4,12,8850,8850,B,60,52,"0,0,0,0,0,0",0
4932,9000,3,11,1200,1350,B,60,53,"0,0,0,0,0,0",1
4933,23250,5,9,3300,3450,A,60,55,"0,0,0,0,0,0",0
4934,15000,4,12,2250,2250,A,60,52,"0,0,0,0,0,0",0
4935,9000,5,11,1200,1350,A,60,53,"0,0,0,0,0,0",0
4936,12000,4,10,1800,1800,A,60,54,"0,0,0,0,0,0",0
4937,9750,5,11,1500,1500,B,60,53,"0,1,1,0,0,0",0
4938,26250,5,9,3900,3900,B,60,55,"0,0,1,0,0,0",0
4939,9000,3,7,1350,1350,A,60,57,"0,0,0,0,0,0",1
4940,3750,5,8,600,600,A,60,56,"0,0,0,0,0,0",0
4941,3750,5,7,450,600,A,12,10,"1,0,0,0,0,0",0
4942,,4,,,,A,60,56,,0
4943,9750,4,6,1500,1500,A,36,34,"0,0,0,0,0,0",0
4944,15000,5,77,1200,2250,B,60,47,"1,0,3,3,2,1",0
4945,30000,4,74,3750,4500,B,60,50,"0,0,0,0,0,0",1
4946,6000,3,69,300,900,B,23,18,"0,3,0,0,1,0",1
4947,15750,3,66,1500,2400,B,59,57,"0,0,0,0,0,0",0
4948,48000,3,65,2700,7200,B,24,23,"0,0,0,0,0,0",1
4949,9000,3,55,1200,1350,A,60,9,"1,1,1,1,1,1",0
4950,38250,5,51,4800,5700,B,60,13,"0,3,2,3,3,4",1
4951,,5,,,,A,60,18,,0
4952,12750,2,30,1800,1950,A,60,34,"1,3,2,2,2,2",0
4953,6750,2,27,900,1050,A,60,37,"0,2,1,0,0,0",0
4954,21750,2,13,2850,3300,B,48,40,"0,0,0,0,0,0",0
4954,21750,2,13,2850,3300,B,48,40,"0,0,0,0,0,0",0
4955,15000,4,10,2100,2250,A,60,54,"1,1,1,1,0,0",0
4956,39750,5,9,5400,6000,B,60,55,"0,1,0,0,0,0",0
4957,6750,4,9,1050,1050,A,60,56,"0,0,0,0,0,0",0
4958,8250,6,7,1200,1200,A,60,57,"0,0,0,0,0,0",1
4959,,4,,,,B,60,4,,0
4960,5250,3,60,150,750,C,60,5,"0,0,0,0,0,1",1
4961,14250,3,60,900,2100,B,60,4,"0,0,0,0,0,0",0
4962,24750,4,60,3000,3750,B,60,4,"0,0,0,0,0,0",1
4963,9750,3,59,150,1500,B,60,5,"0,0,0,0,0,0",0
4964,27000,5,59,3300,4050,B,60,5,"1,1,0,1,1,1",0
4965,8250,4,59,450,1200,B,60,5,"0,0,0,0,0,0",1
4966,21000,5,54,2700,3150,A,60,10,"1,0,0,0,0,0",0
4967,8250,3,55,600,1200,A,60,9,"0,0,0,0,0,0",0
4968,9000,6,55,1050,1350,A,60,9,"0,0,0,0,0,0",0
4969,14250,4,53,1650,2100,A,126,72,"1,0,0,0,0,0",1
4970,,3,,,,A,60,10,,0
4971,8250,5,53,750,1200,A,120,67,"0,1,1,0,1,0",0
4972,8250,7,49,900,1200,A,120,72,"1,0,0,0,0,0",0
4973,3750,5,47,450,600,A,123,58,"0,1,0,0,0,0",0
4974,8250,2,48,1050,1200,A,66,22,"1,0,0,0,0,0",0
4975,24000,3,47,3300,3600,B,60,17,"0,0,0,0,0,0",0
4976,24750,4,48,600,3750,B,48,5,"0,0,0,0,0,0",0
4977,6000,4,47,450,900,B,60,17,"0,0,0,0,0,0",0
4978,14250,5,47,1800,2100,A,60,17,"0,0,0,0,0,0",1
4979,36750,7,46,4800,5550,B,60,18,"0,0,0,0,0,0",0
4980,9000,4,45,1050,1350,A,120,76,"1,0,0,0,0,0",0
4981,9000,3,43,1050,1350,A,123,80,"0,0,0,0,0,0",1
4982,11250,5,44,1500,1650,A,66,26,"0,2,1,0,0,0",0
4983,8250,5,43,1050,1200,A,66,27,"0,0,0,0,0,0",1
4984,8250,5,41,900,1200,A,123,82,"0,0,0,0,0,0",1
4985,24750,2,41,2250,3750,B,60,23,"0,0,0,0,0,0",0
4986,8250,5,42,600,1200,C,60,28,"0,0,0,0,0,0",0
4987,5250,5,40,300,750,A,60,25,"0,0,0,0,0,0",0
4988,24750,4,39,1950,3750,B,60,26,"0,1,1,1,1,0",0
4989,3000,8,39,300,450,A,120,81,"0,0,1,1,1,0",0
4990,9000,1,38,1200,1350,A,60,26,"1,0,0,0,1,1",0
4990,9000,1,38,1200,1350,A,60,26,"1,0,0,0,1,1",0
4991,5250,1,38,750,750,A,66,32,"0,1,0,0,0,0",1
4992,2250,4,38,150,300,C,39,6,"0,0,0,0,0,0",1
4992,2250,4,38,150,300,C,39,6,"0,0,0,0,0,0",1
4993,9000,4,37,1050,1350,A,60,27,"0,0,0,0,0,0",0
4994,3750,4,36,450,600,A,120,83,"0,0,0,0,0,0",0
4995,3000,7,36,150,450,C,36,5,"0,0,0,0,0,0",0
4996,3750,1,36,300,600,A,60,29,"0,0,0,0,0,0",0
4997,8250,2,32,750,1200,A,36,8,"0,0,0,0,0,0",1
4998,9750,1,34,1350,1500,A,72,42,"0,0,0,0,0,0",1
4999,3000,3,35,300,450,A,48,18,"0,0,0,0,0,0",1
5000,23250,6,29,3300,3450,A,186,139,"0,0,0,0,0,0",1
5000,23250,6,29,3300,3450,A,186,139,"0,0,0,0,0,0",1
5001,3750,5,35,600,600,A,72,41,"1,0,1,1,1,1",0
5002,8250,1,34,600,1200,A,60,31,"0,0,0,0,0,0",0
5003,6000,5,32,600,900,C,66,39,"0,0,0,0,0,0",1
5004,3750,2,34,450,600,A,60,30,"0,0,0,0,0,0",1
5005,2250,3,34,150,300,C,36,7,"0,0,0,0,0,0",0
5006,11250,3,34,1350,1650,A,120,84,"0,0,0,0,0,0",1
5007,8250,2,33,1050,1200,A,120,86,"0,0,0,0,0,0",1
5008,6000,3,32,600,900,A,60,32,"0,1,0,1,0,0",0
5009,,8,,,,A,66,38,,1
5010,6750,6,32,900,1050,A,132,97,"0,0,0,0,0,0",0
5011,3000,6,31,300,450,C,60,32,"0,0,0,0,0,0",1
5012,8250,4,30,600,1200,A,48,23,"1,0,0,0,0,0",1
5013,15000,4,31,2100,2250,A,180,134,"1,0,0,0,0,0",0
5014,15000,3,27,600,2250,A,36,13,"0,0,0,0,0,0",0
5015,9750,3,30,1050,1500,D,60,41,"0,1,0,0,0,0",1
5016,9000,6,29,750,1350,A,60,36,"0,0,0,0,0,0",0
5017,3000,2,28,300,450,D,60,43,"0,0,0,0,0,0",1
5018,26250,5,28,3000,3900,D,60,43,"0,0,0,0,0,0",0
5019,18000,2,28,2100,2700,D,60,43,"1,1,0,0,0,0",0
5020,9750,2,27,1500,1500,A,60,37,"0,0,0,0,0,0",1
5021,2250,3,26,150,300,C,36,15,"0,0,0,0,0,0",0
5022,9750,3,27,1200,1500,D,60,44,"0,0,0,0,0,0",0
5023,3750,2,26,600,600,A,120,91,"0,0,0,0,0,0",1
5024,26250,5,25,3600,3900,A,36,15,"0,0,0,2,1,0",0
5025,24750,4,26,3000,3750,D,60,44,"0,0,0,0,0,0",0
5025,24750,4,26,3000,3750,D,60,44,"0,0,0,0,0,0",0
5026,26250,6,26,3300,3900,D,60,49,"0,0,0,0,0,0",0
5027,8250,2,26,900,1200,A,120,82,"0,1,0,0,0,0",0
5028,15000,3,23,2100,2250,A,60,41,"0,0,0,0,0,0",0
5029,20250,3,26,2550,3000,D,60,48,"1,1,1,2,2,3",0
5030,3750,5,26,450,600,C,60,39,"1,1,1,0,0,0",0
5031,3000,8,26,450,450,A,72,50,"0,0,0,0,0,0",0
5031,3000,8,26,450,450,A,72,50,"0,0,0,0,0,0",0
5032,5250,5,26,600,750,C,60,39,"0,0,0,0,0,0",0
5033,,3,,,,D,60,45,,0
5034,15000,3,25,2250,2250,A,192,142,"0,0,0,0,0,0",0
5035,32250,3,22,4350,4800,A,60,42,"0,0,0,0,0,0",1
5036,,6,,,,A,66,45,,0
5037,6000,1,25,900,900,A,66,45,"0,0,0,0,0,0",1
5038,5250,5,25,450,750,C,36,19,"0,0,0,0,0,0",1
5039,9750,3,24,1200,1500,D,60,47,"0,0,0,0,0,0",0
5040,20250,3,25,2700,3000,D,60,55,"1,0,0,0,0,0",0
5041,20250,3,25,2400,3000,D,60,46,"1,0,0,0,0,0",0
5042,15750,3,25,1950,2400,D,60,46,"0,0,0,0,0,0",1
5043,11250,4,25,900,1650,D,60,29,"0,0,0,0,0,0",1
5043,11250,4,25,900,1650,D,60,29,"0,0,0,0,0,0",1
5044,20250,1,25,2550,3000,D,60,50,"0,0,0,0,0,0",0
5045,8250,3,23,1050,1200,A,60,41,"1,0,0,0,0,0",1
5046,,3,,,,C,36,16,,0
5047,6750,3,24,900,1050,A,120,101,"0,0,0,0,0,0",0
5048,18750,2,24,2400,2850,D,60,51,"1,1,1,0,0,0",0
5049,15000,1,24,2100,2250,D,60,54,"0,0,0,0,0,0",1
5050,3000,5,24,150,450,C,36,17,"1,0,0,0,0,0",1
5051,6750,4,20,1050,1050,A,60,44,"0,0,0,0,0,0",0
5052,18750,2,24,2100,2850,D,60,44,"1,1,1,0,0,0",1
5053,8250,1,24,900,1200,D,60,47,"0,0,0,0,0,0",0
5054,9750,3,24,1200,1500,D,60,49,"0,2,2,1,1,0",1
5055,5250,5,24,600,750,D,60,47,"0,0,0,0,0,0",1
5055,5250,5,24,600,750,D,60,47,"0,0,0,0,0,0",1
5056,9750,2,24,1350,1500,D,60,47,"0,0,0,0,0,0",0
5057,8250,1,24,1200,1200,A,63,43,"0,0,0,0,0,0",0
5058,5250,3,23,300,750,D,60,18,"0,0,0,0,0,0",1
5059,,3,,,,D,60,47,,0
5060,15000,3,23,2100,2250,A,60,41,"0,0,0,0,0,0",0
5061,2250,4,24,150,300,C,36,17,"0,0,0,0,0,0",1
5062,24750,4,23,3300,3750,D,60,52,"0,0,1,1,0,3",1
5063,6000,4,23,750,900,D,60,48,"0,0,0,0,0,0",1
5064,6750,2,22,900,1050,A,60,42,"0,0,0,0,0,0",0
5065,18000,4,23,2250,2700,D,60,48,"0,0,0,0,0,0",1
5066,24000,7,23,3300,3600,A,36,17,"0,0,0,0,0,0",1
5067,24750,4,23,3450,3750,D,60,54,"0,0,0,0,0,0",0
5068,2250,3,23,150,300,C,36,18,"0,0,0,0,0,0",1
5069,6750,6,23,1050,1050,A,36,17,"0,0,0,0,0,0",1
5070,9000,5,21,1050,1350,A,60,43,"0,1,0,1,0,1",0
5071,8250,3,22,1050,1200,A,123,95,"0,0,0,0,0,0",1
5072,3750,3,22,600,600,A,60,42,"0,0,0,0,0,0",1
5073,12000,2,22,1650,1800,D,60,49,"0,0,2,1,0,0",1
5074,3000,4,21,450,450,A,72,55,"0,0,0,0,0,0",1
5075,3750,4,22,450,600,D,60,49,"0,0,0,0,0,0",0
5076,9750,6,22,1350,1500,A,36,18,"0,0,0,0,1,1",1
5077,2250,7,22,150,300,A,36,19,"0,0,0,0,0,0",0
5078,9750,5,21,1350,1500,A,123,96,"0,0,0,0,0,0",0
5079,9000,3,22,1050,1350,D,60,43,"0,0,0,0,0,0",0
5080,9000,5,21,600,1350,A,24,8,"0,0,0,0,0,0",0
5081,14250,6,20,2100,2100,A,72,56,"0,0,0,0,0,0",1
5082,32250,5,20,4500,4800,A,60,44,"0,0,0,0,0,0",1
5083,8250,1,21,900,1200,A,60,44,"0,1,0,0,0,1",1
5084,6000,8,21,900,900,A,66,49,"0,0,0,0,0,0",1
5085,9750,3,19,1500,1500,A,72,57,"0,0,0,0,0,0",0
5086,8250,3,21,1050,1200,A,60,43,"0,0,0,0,0,0",0
5087,8250,4,19,1050,1200,A,66,51,"0,0,0,0,0,0",1
5088,12750,1,21,1950,1950,A,180,138,"0,0,0,0,0,0",0
5089,15000,5,21,2250,2250,A,60,43,"0,0,0,0,1,0",0
5090,6000,2,20,900,900,A,60,44,"1,0,0,0,0,0",0
5091,,1,,,,A,66,49,,0
5092,15000,4,19,2100,2250,A,60,45,"0,0,0,0,0,0",1
5093,2250,2,20,300,300,A,60,45,"0,0,0,0,0,0",1
5094,20250,3,20,2700,3000,D,60,51,"0,0,0,0,0,0",1
5094,20250,3,20,2700,3000,D,60,51,"0,0,0,0,0,0",1
5095,3750,3,20,600,600,A,60,44,"0,0,0,0,0,0",0
5096,12750,3,20,1800,1950,A,60,44,"0,0,0,0,0,0",0
5097,12750,5,20,1800,1950,A,123,99,"0,0,0,0,0,0",1
5098,6750,5,20,1050,1050,A,66,50,"0,0,0,0,0,0",1
5099,2250,3,20,150,300,C,42,27,"0,0,0,0,0,0",1
5099,2250,3,20,150,300,C,42,27,"0,0,0,0,0,0",1
5100,12000,3,20,1800,1800,A,180,165,"0,0,0,0,0,0",0
5101,9000,5,20,1350,1350,A,66,50,"0,0,0,0,0,0",0
5101,9000,5,20,1350,1350,A,66,50,"0,0,0,0,0,0",0
5102,3000,5,19,450,450,A,66,51,"0,0,0,0,0,0",0
5103,750,5,19,150,150,C,24,10,"0,0,0,0,0,0",0
5103,750,5,19,150,150,C,24,10,"0,0,0,0,0,0",0
5104,,5,,,,A,24,10,,0
5105,,7,,,,A,36,21,,0
5106,,6,,,,A,72,57,,0
5107,9000,5,19,1200,1350,A,120,104,"1,1,1,0,0,1",0
5108,33000,5,15,4800,4950,A,180,153,"0,0,0,0,0,0",1
5109,11250,4,18,1500,1650,A,120,98,"0,0,0,0,0,0",0
5110,18000,3,19,2400,2700,D,60,52,"0,0,0,0,0,0",0
5111,3000,1,18,450,450,A,123,100,"0,0,0,0,0,0",0
5112,5250,8,18,750,750,A,63,50,"0,0,1,0,0,0",0
5113,6750,5,18,900,1050,A,66,52,"1,1,1,0,1,0",0
5114,30000,4,16,4500,4500,A,66,54,"1,1,1,1,0,0",0
5115,,7,,,,A,72,58,,0
5116,9000,5,18,1200,1350,A,120,98,"0,0,0,0,0,0",1
5117,20250,1,18,2700,3000,D,60,53,"0,0,0,0,0,0",1
5118,6750,4,17,750,1050,A,36,24,"0,0,0,0,0,0",0
5119,30000,6,18,4050,4500,D,60,53,"0,0,0,0,0,0",1
5120,3000,6,18,450,450,A,66,52,"0,0,0,0,0,0",1
5121,6750,5,18,1050,1050,A,66,52,"0,2,1,1,0,1",1
5122,,5,,,,D,60,53,,1
5123,3000,1,18,450,450,A,72,58,"0,0,0,0,0,0",1
5124,750,5,18,150,150,C,36,23,"0,0,0,0,0,0",1
5125,3750,4,17,600,600,C,60,48,"0,0,0,0,0,0",0
5126,26250,4,18,3600,3900,D,60,53,"0,0,0,1,0,0",0
5127,9750,4,17,900,1500,A,24,12,"1,0,0,0,0,0",0
5128,,1,,,,A,66,53,,0
5129,750,5,17,150,150,C,36,24,"0,0,0,0,0,0",1
5130,,5,,,,A,66,53,,0
5131,5250,2,17,600,750,A,51,39,"0,0,1,0,0,0",0
5132,8250,5,16,1050,1200,D,60,55,"0,0,0,0,0,0",0
5133,2250,3,17,300,300,A,63,50,"0,0,0,0,0,0",0
5133,2250,3,17,300,300,A,63,50,"0,0,0,0,0,0",0
5134,9750,3,16,1350,1500,D,60,55,"0,0,0,0,0,0",0
5135,6000,6,16,900,900,A,66,54,"1,1,1,0,0,0",1
5136,2250,2,16,300,300,C,42,31,"1,0,0,0,0,0",0
5137,15750,1,16,2400,2400,A,36,24,"0,0,0,0,0,0",0
5138,9000,1,14,1350,1350,A,120,110,"0,0,0,0,0,0",0
5139,3750,1,15,600,600,D,60,56,"0,0,0,0,0,0",0
5140,2250,3,15,300,300,C,36,26,"2,3,1,1,0,0",1
5141,,2,,,,B,60,49,,0
5142,17250,4,12,2550,2550,A,66,58,"0,0,0,0,0,0",0
5143,6750,3,15,1050,1050,A,66,55,"0,0,0,0,0,0",0
5144,5250,4,15,750,750,D,60,56,"0,0,0,0,0,0",1
5144,5250,4,15,750,750,D,60,56,"0,0,0,0,0,0",1
5145,,3,,,,A,63,52,,0
5146,6000,6,14,900,900,C,66,57,"1,0,0,0,0,0",1
5147,6000,2,15,900,900,A,66,55,"0,0,0,0,0,0",0
5148,750,5,15,150,150,C,39,29,"0,0,0,0,0,0",0
5149,,5,,,,D,60,57,,1
5150,39750,4,11,6000,6000,A,63,56,"1,0,0,0,0,0",0
5151,5250,3,14,600,750,C,60,51,"0,0,2,1,1,0",0
5152,,5,,,,D,60,57,,1
5153,8250,5,12,1200,1200,A,66,58,"0,0,0,0,0,0",0
5154,15000,4,13,2100,2250,B,60,51,"0,0,0,0,0,0",0
5155,21750,7,13,3300,3300,A,183,101,"0,0,0,0,0,0",0
5156,9750,3,13,1350,1500,B,60,51,"2,1,0,0,0,0",1
5157,9000,5,11,1350,1350,A,123,116,"1,1,1,0,0,0",0
5157,9000,5,11,1350,1350,A,123,116,"1,1,1,0,0,0",0
5158,5250,4,13,300,750,C,12,4,"0,0,0,0,0,0",0
5159,9000,3,11,1350,1350,A,66,59,"0,0,0,0,0,0",0
5160,2250,6,12,300,300,C,42,35,"0,0,0,0,0,0",0
5161,750,3,12,150,150,D,12,11,"0,0,0,0,0,0",1
5162,2250,2,12,150,300,C,39,9,"0,0,0,0,0,0",0
5163,5250,4,11,750,750,D,60,60,"0,0,0,0,0,0",1
5164,3000,4,12,300,450,C,36,29,"0,0,0,0,0,0",0
5165,50250,2,11,7500,7500,B,60,53,"0,0,0,0,0,0",0
5166,5250,5,11,750,750,A,60,53,"0,0,0,0,0,0",0
5167,3000,3,11,300,450,C,24,18,"1,0,0,0,0,0",0
5168,9750,4,11,1500,1500,B,60,53,"0,0,0,0,0,0",0
5169,5250,6,10,750,750,A,84,79,"0,0,0,0,0,0",0
5170,14250,3,11,1950,2100,B,60,53,"1,0,0,0,0,0",0
5171,5250,5,11,750,750,D,60,60,"0,0,0,0,0,0",1
5172,54000,3,10,8100,8100,B,60,54,"0,0,0,0,0,0",0
5173,8250,5,6,1200,1200,A,60,58,"0,0,0,0,0,0",0
5173,8250,5,6,1200,1200,A,60,58,"0,0,0,0,0,0",0
5174,2250,5,11,150,300,C,24,18,"0,0,0,0,0,0",0
5175,750,5,7,150,150,A,120,118,"0,0,0,0,0,0",0
5175,750,5,7,150,150,A,120,118,"0,0,0,0,0,0",0
5176,2250,5,11,300,300,C,36,30,"0,0,0,0,0,0",0
5177,5250,5,11,450,750,C,12,6,"0,0,0,0,0,0",0
5178,2250,5,11,150,300,C,12,6,"0,0,0,0,0,0",0
5178,2250,5,11,150,300,C,12,6,"0,0,0,0,0,0",0
